ID.x,Last_Season,target,predicted_label,Diff,min_label,mean_label,max_label,Seasons,Attempts,ForcedMissedTackleRate,ExplosiveRate,TDP,YardsAfterContact,YPRR,WAR,RushWAR,RecWAR,best_Attempts,best_ForcedMissedTackleRate,best_ExplosiveRate,best_TDP,best_YardsAfterContact,best_YPRR,best_WAR,best_RushWAR,best_RecWAR,worst_Attempts,worst_ForcedMissedTackleRate,worst_ExplosiveRate,worst_TDP,worst_YardsAfterContact,worst_YPRR,worst_WAR,worst_RushWAR,worst_RecWAR,Strength_Power 5,ht_in,wt,arm_in,wing_in,c_reps,c_10y,c_40y,c_vj_in,c_bj_in,c_3c,c_ss20,est_40y
Elijah Hood - 11997,2016,0.05656420012258828,0.11893878,0.062374581198460455,0.0865313,0.10840392,0.12109388,3,0.8506581933726737,0.7984566500226963,0.8361325465274626,0.8338629142078984,0.7694053563322741,0.23919963619827195,0.8714213962832748,0.7194821208384711,0.7663378545006165,0.9019518837948253,0.879255560599183,0.9182932364956877,0.7930095324557421,0.8561053109396278,0.5011379153390988,0.884087442806304,0.8118532455315146,0.8165569143932268,0.6350431230140717,0.7408079891057648,0.47662278710848843,0.8352246935996369,0.259645937358148,0.02275830678197542,0.170310116929334,0.8118532455315146,0.8165569143932268,1,71.38,232.0,30.38,74.13,18.0,1.614,4.702,33.5,117.6,7.130000000000001,4.236,4.536
Anthony McFarland - 57289,2019,0.0634400958551321,0.11582301,0.05238291226492786,0.11582301,0.123016044,0.14414869,2,0.7716749886518384,0.7339990921470722,0.9677712210621879,0.6559237403540626,0.746255106672719,0.5698044565711687,0.36815670517327975,0.23921085080147966,0.3643649815043157,0.6563776668179755,0.6926917839310032,0.9909214707217431,0.7031320926009986,0.8057194734453018,0.4110150204824761,0.6390442297915607,0.458137347130762,0.4553151458137347,0.8629142078983205,0.7557875624148888,0.8093508851566046,0.5342714480254199,0.5896504766227871,0.7269003186162949,0.17793594306049823,0.458137347130762,0.4553151458137347,1,68.125,208.0,30.375,73.375,22.8,1.59,4.44,29.5,116.0,7.209999999999999,4.486000000000001,4.47
Darrel Williams - 13014,2017,0.30672712937284213,0.114905976,-0.19182115361381274,0.022058563,0.09910279,0.13241851,4,0.5238311393554245,0.4693599636858829,0.3731275533363595,0.7644121652292328,0.45392646391284613,0.9004092769440655,0.8191863385233551,0.9605425400739828,0.9543773119605425,0.7094870630957785,0.4943259192010894,0.5283704039945529,0.6563776668179755,0.39446209714026326,0.9658625398270368,0.887646161667514,0.5653809971777987,0.658513640639699,0.4920562868815252,0.4820699046754426,0.16568315932818883,0.7662278710848842,0.5183840217884703,0.6322257624032772,0.6126080325368581,0.5653809971777987,0.658513640639699,1,71.625,225.0,31.0,73.125,22.0,1.59,4.72,32.0,109.0,7.203999999999999,4.21,4.548
Keaontay Ingram - 77761,2021,0.022549841045002364,0.11472394,0.09217410212888298,0.10213485,0.12662585,0.16077115,4,0.7771221062187925,0.8093508851566046,0.8188833408987743,0.2882433045846573,0.7385383567862006,0.7030468394724875,0.9176293319939729,0.8446362515413071,0.8847102342786684,0.7571493418066273,0.849750340444848,0.8252383113935542,0.44030866999546076,0.7380844303222878,0.5812471552116523,0.8546009150991357,0.8080903104421449,0.8137347130761995,0.5052201543349978,0.802088061733999,0.7199273717657739,0.330458465728552,0.6545619609623241,0.7269003186162949,0.7946110828673106,0.8080903104421449,0.8137347130761995,1,71.75,221.0,31.5,74.875,16.6,1.55,4.53,34.5,122.0,7.090000000000001,4.32,4.48
Rasheen Ali - 121717,2023,0.05094017273502238,0.11411045,0.06317027473135106,0.08474993,0.124403216,0.17432013,3,0.9064911484339537,0.6441216522923287,0.7349069450748978,0.8070812528370404,0.8388561053109397,0.47658026375625284,0.8593671521848317,0.36128236744759556,0.8711467324290999,0.9473445301861099,0.6981389014979573,0.8815251929187472,0.899682251475261,0.9296413980935089,0.5616750113791534,0.9761057447890188,0.5653809971777987,0.658513640639699,0.4316840671811167,0.430776214253291,0.5615070358601907,0.36177939173853835,0.4380390376758965,0.3299954483386436,0.03762074224707677,0.5653809971777987,0.658513640639699,0,71.25,206.0,31.25,74.55,20.8,1.556,4.502,34.4,122.0,7.116,4.332,4.43
Dare Ogunbowale - 12329,2016,0.013089495066408075,0.10469529,0.09160579526066406,0.08995983,0.11118622,0.13250627,3,0.6958692691783931,0.6690876078075352,0.6722650930549251,0.4861552428506582,0.4575578756241489,0.8035470668485676,0.9171270718232044,0.9457459926017263,0.9254007398273736,0.8506581933726737,0.5469813890149796,0.7044938719927372,0.5161143894689061,0.7839310031774852,0.5657715065999089,0.8998474834773768,0.5653809971777987,0.658513640639699,0.21697684975034046,0.7739446209714026,0.6513844757149342,0.5097594189741262,0.18837948252383113,0.5207100591715976,0.7452974072191154,0.5653809971777987,0.658513640639699,1,70.75,213.0,31.38,75.88,14.0,1.57,4.65,35.0,120.0,6.99,4.34,4.518
Darrynton Evans - 40692,2019,0.055325734479671346,0.10404206,0.0487163261935655,0.083532795,0.12000631,0.16461064,3,0.8924194280526555,0.4584657285519746,0.7562414888788016,0.41534271448025417,0.64593735814798,0.6880400181900864,0.6695128076343546,0.3242909987669544,0.6843403205918619,0.9518837948252383,0.42351339083068545,0.6468452110758057,0.7058556513844757,0.8016341352700862,0.6208466090122895,0.8256227758007118,0.5653809971777987,0.658513640639699,0.44212437585111214,0.4820699046754426,0.790285973672265,0.0,0.4498411257376305,0.6995903504779244,0.4880528723945094,0.5653809971777987,0.658513640639699,0,70.125,203.0,31.625,76.625,20.0,1.5,4.41,37.0,125.0,7.008,4.2219999999999995,4.4
Dexter Williams - 45913,2018,0.054776357262885406,0.10312603,0.04834966942712085,0.060352672,0.09243156,0.12056535,3,0.5142986836132547,0.20835224693599638,0.7798456650022696,0.9532455742169769,0.8906037221970041,0.39290586630286495,0.3641386238071321,0.06843403205918619,0.3588162762022195,0.7621425329096686,0.37857467090331365,0.9251021334543804,0.935088515660463,0.9695869269178393,0.5084205735093309,0.418403660396543,0.5653809971777987,0.658513640639699,0.30549251021334545,0.09123921924648207,0.23558783477076714,0.9418974126191557,0.64593735814798,0.3905325443786982,0.46517539400101676,0.5653809971777987,0.658513640639699,1,71.125,212.0,32.25,76.875,17.0,1.55,4.57,36.0,130.0,7.0,4.16,4.453999999999999
Damien Harris - 35134,2018,0.39273321958206875,0.10066024,-0.2920729774417756,0.06797281,0.10418598,0.15041669,4,0.7562414888788016,0.5714934180662733,0.6981389014979573,0.5610531093962778,0.8193372673626872,0.5361527967257844,0.8362631843294827,0.7040690505548706,0.8545006165228114,0.7280980481162052,0.660916931457104,0.7743985474353154,0.8284157966409441,0.9641398093508852,0.6162949476558944,0.8973055414336553,0.5653809971777987,0.658513640639699,0.4144348615524285,0.4049024058102587,0.15796640944167045,0.25419881979119385,0.2746255106672719,0.5207100591715976,0.273512963904423,0.5653809971777987,0.658513640639699,1,70.125,216.0,30.75,72.875,16.0,1.56,4.57,37.0,121.0,7.101999999999999,4.338,4.532
Darius Anderson - 45958,2019,0.032198060646830805,0.09885046,0.06665239821356653,0.07169974,0.097457536,0.127246,4,0.7013163867453472,0.7317294598275079,0.7330912392192465,0.5006808896958693,0.7330912392192465,0.40791268758526605,0.700652938221999,0.6177558569667078,0.6787916152897657,0.746255106672719,0.76395823876532,0.9019518837948253,0.6177939173853836,0.7966409441670449,0.5375512061902594,0.8454499237417387,0.5653809971777987,0.658513640639699,0.05674080798910577,0.7153881071266455,0.548797094870631,0.4126191556967771,0.6736268724466636,0.19799726900318615,0.1367564819522115,0.5653809971777987,0.658513640639699,1,70.5,208.0,30.5,74.375,19.0,1.54,4.61,36.0,128.0,6.946000000000001,4.19,4.53
TJ Logan - 11935,2016,0.037510914809751876,0.09657732,0.05906640171284639,0.046196617,0.10068686,0.18033424,3,0.6659101225601453,0.5787562414888788,0.8506581933726737,0.6995006808896959,0.418974126191557,0.7985447930877672,0.8910095429432446,0.843403205918619,0.8372379778051788,0.604630049931911,0.672719019518838,0.8797094870630958,0.769859282796187,0.5542442124375851,0.7938097405553027,0.8576512455516014,0.7911571025399812,0.8222013170272813,0.6259645937358148,0.4457557875624149,0.6704493871992737,0.4375851112119837,0.21606899682251476,0.6322257624032772,0.9089984748347738,0.7911571025399812,0.8222013170272813,1,69.5,196.0,32.0,73.88,17.0,1.53,4.37,33.5,121.0,7.032000000000001,4.276,4.4239999999999995
Qadree Ollison - 45934,2018,0.048388903903462635,0.09621623,0.047827327681086315,0.01855613,0.079243176,0.13835669,4,0.8088969586926917,0.31729459827507944,0.5401724920562869,0.7349069450748978,0.5206536541080345,0.46521145975443384,0.47162230035158215,0.3884093711467324,0.4932182490752158,0.893781207444394,0.48751702224239674,0.7389922832501135,0.5869269178393101,0.8088969586926917,0.6977696859353664,0.922216573462125,0.929444967074318,0.8871119473189087,0.1979119382660009,0.159328188833409,0.525192918747163,0.8061733999092147,0.11938266000907853,0.432407828857533,0.058464667005592275,0.929444967074318,0.8871119473189087,1,72.625,228.0,31.5,76.5,19.0,1.53,4.58,29.5,114.0,7.53,4.31,4.578
Hassan Haskins - 83701,2021,0.05515927259824055,0.09451281,0.0393535401950143,0.09451281,0.113992356,0.16027795,3,0.8710848842487517,0.5864729913753972,0.5905583295506128,0.8715388107126646,0.8620063549704948,0.2555707139608913,0.9151180311401306,0.8144266337854501,0.9315659679408138,0.9659555152065366,0.4725374489332728,0.49568769859282796,0.920562868815252,0.902859736722651,0.5084205735093309,0.9588205388917133,0.5653809971777987,0.658513640639699,0.5810258738084431,0.6913300045392646,0.7008624602814344,0.5773944620971403,0.7480708125283704,0.023668639053254437,0.6568378240976106,0.5653809971777987,0.658513640639699,1,73.75,228.0,31.75,75.75,27.0,1.594,4.592,32.0,119.0,7.18,4.3020000000000005,4.52
Akrum Wadley - 28564,2017,0.0480931901484361,0.09407956,0.045986371383107634,0.07541075,0.10967143,0.15833893,4,0.8161597821152973,0.6899682251475261,0.7703132092600998,0.6981389014979573,0.601906491148434,0.9408822191905412,0.9251632345554998,0.9815043156596794,0.9759556103575833,0.9505220154334998,0.8742623694961417,0.8143440762596459,0.8406718111665911,0.8402178847026782,0.9863450159308147,0.951194712760549,0.5653809971777987,0.658513640639699,0.1979119382660009,0.4171584203359056,0.5229232864275988,0.5256468452110759,0.28778937812074445,0.01137915339098771,0.5658362989323843,0.5653809971777987,0.658513640639699,1,69.875,194.0,29.5,71.625,12.0,1.56,4.54,32.0,117.8,7.053999999999999,4.286,4.4719999999999995
Jahad Thomas - 12326,2016,0.05187165908905052,0.09320785,0.04133619196323372,0.06704748,0.08576751,0.09949737,3,0.9355424421243759,0.277349069450749,0.5024965955515207,0.5156604630049932,0.17884702678166137,0.9708958617553434,0.9442491210447012,0.9297163995067818,0.9186189889025894,0.9709487063095779,0.2687244666364049,0.42033590558329553,0.619609623241035,0.31729459827507944,0.9922621756941283,0.9140823589222166,0.9049858889934148,0.8654750705550329,0.7249205628688152,0.39446209714026326,0.5465274625510668,0.0,0.08488424875170222,0.7897132453345471,0.9369598373157092,0.9049858889934148,0.8654750705550329,0,69.75,190.0,30.13,72.38,11.0,1.57,4.62,32.0,116.0,6.9799999999999995,4.266,4.442
Patrick Taylor - 40448,2019,0.027980201843577024,0.091920614,0.06394041239897669,0.071069226,0.11277397,0.17279871,4,0.8129822968679074,0.2469359963685883,0.7444394008170676,0.8061733999092147,0.7544257830231502,0.5043201455206913,0.5816172777498745,0.3347718865598027,0.5369913686806412,0.8797094870630958,0.3345438039037676,0.6772582841579664,0.8384021788470268,0.9019518837948253,0.5657715065999089,0.8901881037112354,0.7845719661335842,0.8476011288805269,0.7081252837040399,0.1702224239673173,0.7598729005901044,0.37176577394462096,0.7090331366318656,0.4451524806554392,0.09557702084392476,0.7845719661335842,0.8476011288805269,0,73.5,217.0,32.25,75.625,15.0,1.54,4.57,34.0,123.0,7.128,4.34,4.59
Jahwan Edwards - 10128,2014,0.07881871736014656,0.088330455,0.009511737764231643,0.06383417,0.084402725,0.09582832,1,0.9913753971856559,0.26781661370857923,0.40308669995460733,0.5837494325919201,0.31230140717203814,0.82537517053206,0.33400301356102463,0.012330456226880395,0.3397040690505549,0.9614162505674081,0.2019972764412165,0.2823422605537903,0.39854743531547887,0.22650930549251022,0.6709148839326354,0.20742247076766648,0.014111006585136407,0.2681091251175917,0.9936450295052202,0.4280526554698139,0.6028143440762597,0.7566954153427145,0.5215615070358602,0.8834774692762859,0.5795627859684799,0.014111006585136407,0.2681091251175917,0,69.5,220.0,31.625,76.5,16.0,1.75,4.8,35.5,117.0,7.63,4.5,4.536
Zamir White - 83665,2021,0.012979713126381423,0.088066906,0.0750871926105418,0.07373517,0.08644265,0.09977165,3,0.7898320472083522,0.6477530640036314,0.7162959600544712,0.8011802088061734,0.7389922832501135,0.2969531605275125,0.7614264188849824,0.5147965474722564,0.6695437731196054,0.769859282796187,0.6227871084884249,0.8002723558783477,0.7766681797548797,0.6954153427144802,0.3409194355939918,0.8607015760040672,0.599247412982126,0.8099717779868297,0.7081252837040399,0.6286881525192919,0.6559237403540626,0.6663640490240581,0.5978211529732184,0.4164770141101502,0.5510930350788003,0.599247412982126,0.8099717779868297,1,71.75,214.0,31.5,74.625,18.0,1.5,4.4,33.5,128.0,7.029999999999999,4.184,4.48
Demetric Felton - 40568,2020,0.09019113726606706,0.087902285,-0.002288852107432876,0.03808177,0.0856206,0.13468648,2,0.7094870630957785,0.9614162505674081,0.39945528824330456,0.212437585111212,0.6954153427144802,0.9104138244656662,0.9809141135107986,0.9864364981504316,0.971023427866831,0.6604630049931911,0.9591466182478439,0.6246028143440763,0.30640036314117114,0.572401270994099,0.9148839326354119,0.974580579562786,0.9821260583254939,0.9614299153339605,0.7666817975487971,0.9296413980935089,0.18293236495687698,0.22514752610077168,0.769859282796187,0.8543468365953573,0.9588205388917133,0.9821260583254939,0.9614299153339605,1,68.625,189.0,31.5,76.625,15.0,1.556,4.512,35.4,120.0,6.962000000000001,4.273999999999999,4.47
DeeJay Dallas - 55632,2019,0.098834541928282,0.08636387,-0.012470675003042442,0.08184852,0.09082742,0.11771233,2,0.7185655923740354,0.9310031774852474,0.8252383113935542,0.8152519291874716,0.8561053109396278,0.5934515688949522,0.652435961828227,0.44266337854500615,0.5807644882860666,0.5869269178393101,0.8915115751248298,0.7530640036314117,0.6954153427144802,0.7203812982296868,0.4437869822485207,0.672089476359939,0.4760112888052681,0.5964252116650988,0.8474807081252838,0.9332728098048116,0.8402178847026782,0.8347707671357241,0.8983204720835225,0.7373691397360036,0.5388917132689375,0.4760112888052681,0.5964252116650988,1,70.125,217.0,30.625,74.25,20.8,1.54,4.58,33.5,119.0,7.18,4.32,4.48
Matt Dayes - 12006,2016,0.05597378956447119,0.08522168,0.029247888454098758,0.07944304,0.086613126,0.0990971,3,0.8978665456196097,0.2959600544711757,0.5220154334997731,0.8738084430322288,0.2401270994098956,0.8485675306957708,0.855349070818684,0.7163995067817509,0.7688039457459926,0.9450748978665456,0.35179300953245574,0.525192918747163,0.8901497957330913,0.37857467090331365,0.810195721438325,0.9089984748347738,0.9266227657572906,0.8739416745061148,0.8356786200635498,0.14298683613254654,0.548797094870631,0.7035860190649115,0.11438946890603723,0.7942649066909422,0.0340620233858668,0.9266227657572906,0.8739416745061148,1,68.63,205.0,30.0,72.0,18.0,1.576,4.532,28.0,109.0,7.242,4.4799999999999995,4.496
Kyle Hicks - 45714,2017,0.0920149229759005,0.08293394,-0.009080982982518998,0.070490025,0.08987589,0.12118831,4,0.7135724012709941,0.8225147526100771,0.2841579664094417,0.3940081706763504,0.2546527462551067,0.7917235106866758,0.8864892014063285,0.7854500616522812,0.815043156596794,0.8688152519291875,0.9033136631865638,0.46209714026327736,0.5737630503858375,0.26600090785292785,0.761037778789258,0.9669547534316217,0.9322671683913453,0.9416745061147695,0.4144348615524285,0.7081252837040399,0.15796640944167045,0.0,0.3109396277802996,0.6108329540282204,0.07015760040671072,0.9322671683913453,0.9416745061147695,1,69.625,204.0,32.5,75.125,13.0,1.62,4.63,36.5,122.0,6.88,4.17,4.473999999999999
Javon Leake - 57288,2019,0.000554540840690454,0.08158355,0.08102901122182099,0.0740516,0.08514205,0.09936342,2,0.4289605083976396,0.42850658193372676,0.8788016341352701,0.9950068088969587,0.8647299137539719,0.17326057298772168,0.24058262179809142,0.2651048088779285,0.2564734895191122,0.5338175215615071,0.7871084884248751,0.8542896050839764,0.9972764412165229,0.9677712210621879,0.19299044151115158,0.23741738688357905,0.5653809971777987,0.658513640639699,0.21697684975034046,0.04584657285519746,0.8384021788470268,0.9505220154334998,0.34316840671811166,0.2594446973145198,0.3868835790543976,0.5653809971777987,0.658513640639699,1,72.125,215.0,31.5,75.75,18.0,1.62,4.65,34.0,125.0,7.010000000000001,4.246,4.42
Brandon Wilds - 11057,2015,0.0866309157883366,0.080407664,-0.006223251608534652,0.01117963,0.07480918,0.10930411,2,0.7358147980027235,0.4811620517476169,0.616432137993645,0.30549251021334545,0.24648206990467544,0.772169167803547,0.06378704168759418,0.05672009864364982,0.15536374845869297,0.625510667271902,0.42850658193372676,0.513390830685429,0.30276895142986837,0.21289151157512484,0.6604460628129267,0.07727503812913065,0.06773283160865474,0.18156161806208843,0.8374943259192011,0.5551520653654108,0.6963231956423059,0.415796640944167,0.38946890603722195,0.8161128812016386,0.15353329944077276,0.06773283160865474,0.18156161806208843,1,72.75,220.0,32.0,77.25,21.0,1.53,4.54,36.5,118.0,7.08,4.33,4.555999999999999
MarShawn Lloyd - 124247,2023,0.009218609736837002,0.079544045,0.07032543529423371,0.0377291,0.07819164,0.110490836,3,0.6368588288697231,0.938266000907853,0.8747162959600545,0.7675896504766228,0.7893781207444394,0.7103228740336517,0.35760924158714213,0.22688039457459927,0.4210850801479655,0.5869269178393101,0.9804811620517476,0.8706309577848389,0.8325011348161597,0.8433953699500681,0.6162949476558944,0.755465175394001,0.49200376293508935,0.7036688617121355,0.6082614616432138,0.5161143894689061,0.8411257376305039,0.27689514298683615,0.22696323195642307,0.6713700500682749,0.2099644128113879,0.49200376293508935,0.7036688617121355,1,68.75,220.0,30.375,73.625,25.0,1.56,4.46,36.0,118.0,7.090000000000001,4.332,4.56
Malcolm Brown - 9902,2014,0.1905851820128254,0.07729849,-0.11328668981960335,0.0068794386,0.05572598,0.096422106,1,0.9319110304130731,0.11484339536995007,0.4148887880163413,0.33318202451202905,0.1525192918747163,0.14733969986357434,0.019588146659969864,0.05733662145499383,0.02096177558569667,0.8220608261461643,0.09577848388561053,0.2914207898320472,0.23558783477076714,0.12619155696777123,0.12016385980883022,0.014234875444839857,0.060206961429915336,0.021636876763875823,0.9627780299591466,0.21606899682251476,0.6155242850658194,0.5710394916023604,0.31638674534725375,0.3299954483386436,0.08286731062531774,0.060206961429915336,0.021636876763875823,1,71.375,224.0,32.75,78.375,19.0,1.64,4.62,34.5,117.0,6.86,4.15,4.569999999999999
Chris Warren - 35977,2017,0.038895057412314464,0.07608857,0.03719351264603133,0.043332808,0.06393715,0.078535564,3,0.42260553790285976,0.6214253290966864,0.5873808443032229,0.8275079437131184,0.7530640036314117,0.2969531605275125,0.7659467604218986,0.7250308261405672,0.7318125770653514,0.36359509759418973,0.672719019518838,0.6509305492510213,0.8633681343622334,0.8016341352700862,0.6977696859353664,0.8505338078291815,0.5653809971777987,0.658513640639699,0.5891965501588743,0.6214253290966864,0.5615070358601907,0.7830231502496595,0.5497049477984567,0.023668639053254437,0.5475343162175902,0.5653809971777987,0.658513640639699,1,74.0,247.0,32.0,77.0,25.0,1.66,4.69,33.0,121.0,6.98,4.18,4.517999999999999
Alexander Mattison - 45817,2018,0.3939664445666262,0.075866014,-0.31810043080129113,0.031778287,0.06962952,0.09263567,3,0.9482523831139356,0.6014525646845211,0.4775306400363141,0.7539718565592374,0.5533363595097595,0.6643929058663028,0.6770467101958815,0.14858199753390874,0.5672009864364982,0.988197911938266,0.5492510213345438,0.4017249205628688,0.5755787562414889,0.5056740807989106,0.6053709604005462,0.7503812913065582,0.5653809971777987,0.658513640639699,0.6350431230140717,0.6831593281888334,0.6128007262823423,0.8433953699500681,0.64593735814798,0.5584888484296768,0.2846975088967972,0.5653809971777987,0.658513640639699,0,70.625,221.0,31.0,76.25,22.0,1.51,4.67,35.0,127.0,7.13,4.29,4.536
Terrence Magee - 9864,2014,0.03495185273919567,0.07500156,0.04004970741238133,0.059861075,0.069304906,0.07560146,1,0.7185655923740354,0.7326373127553336,0.5519745801180209,0.24194280526554698,0.18565592374035406,0.9095043201455207,0.849824208940231,0.8618988902589396,0.749075215782984,0.5701316386745348,0.5914661824784385,0.38856105310939626,0.1852019972764412,0.14888788016341353,0.810195721438325,0.6949669547534316,0.7177798682972719,0.5503292568203199,0.8547435315478893,0.8334089877439855,0.7212891511575125,0.4666364049024058,0.3586019064911484,0.9376422394173873,0.9288256227758007,0.7177798682972719,0.5503292568203199,1,68.5,213.0,30.0,71.75,22.0,1.544,4.532,37.0,115.0,7.52,4.37,4.4719999999999995
Sewo Olonilua - 45767,2019,0.05234875483250184,0.07262937,0.020280614962820576,0.02624156,0.07606403,0.12555122,3,0.7113027689514299,0.5283704039945529,0.265546981389015,0.8134362233318202,0.5851112119836587,0.5416098226466576,0.22601707684580613,0.18064118372379778,0.3218249075215783,0.6736268724466636,0.5742169768497504,0.5714934180662733,0.9577848388561053,0.5056740807989106,0.7464724624487938,0.784443314692425,0.8024459078080903,0.7243650047036688,0.5991829323649569,0.44121652292328645,0.13436223331820246,0.26917839310031777,0.566500226963232,0.38233955393718705,0.06659888154550077,0.8024459078080903,0.7243650047036688,1,74.625,232.0,32.125,78.125,25.0,1.57,4.66,36.0,123.0,7.13,4.28,4.52
Brandon Ross - 10984,2015,0.03172854818203209,0.07069438,0.03896583132646324,0.06074357,0.074954055,0.09046994,2,0.7489786654561961,0.34316840671811166,0.7930095324557421,0.699046754425783,0.2991375397185656,0.4220100045475216,0.01607232546459066,0.11097410604192355,0.030826140567200986,0.7330912392192465,0.26600090785292785,0.775760326827054,0.5787562414888788,0.39446209714026326,0.6208466090122895,0.04829689883070666,0.17591721542803387,0.11006585136406397,0.7607807535179301,0.5270086246028144,0.7557875624148888,0.7621425329096686,0.2746255106672719,0.20345926263086025,0.021352313167259787,0.17591721542803387,0.11006585136406397,1,72.0,186.0,31.0,71.25,15.2,1.566,4.5120000000000005,34.9,118.6,6.944,4.2379999999999995,4.4
Wendell Smallwood - 10787,2015,0.10975494674246519,0.06898124,-0.040773709032942945,0.033986993,0.06876778,0.1022292,2,0.946890603722197,0.424875170222424,0.9110304130730822,0.22877893781207445,0.2623694961416251,0.6407457935425194,0.013058764439979909,0.007398273736128237,0.015413070283600493,0.9328188833408988,0.36495687698592827,0.9500680889695869,0.30549251021334545,0.2555605991829324,0.6208466090122895,0.05388917132689375,0.012229539040451553,0.07149576669802446,0.9260099863822061,0.536995006808897,0.7258284157966409,0.24965955515206537,0.35088515660463004,0.6149294492489759,0.01728520589730554,0.012229539040451553,0.07149576669802446,1,70.5,208.0,30.5,74.625,14.0,1.5,4.47,33.5,120.0,6.83,4.28,4.504
Marcus Murphy - 9663,2014,0.16118587339541549,0.068686046,-0.09249982768914336,0.064331576,0.06794812,0.0693509,1,0.9201089423513391,0.5601452564684521,0.7989105764866091,0.19155696777122105,0.5556059918293237,0.7180536607548886,0.03214465092918132,0.0030826140567200987,0.043773119605425403,0.8088969586926917,0.4135270086246028,0.613708579210168,0.14888788016341353,0.39446209714026326,0.5311788802913063,0.02440264361972547,0.0028222013170272815,0.041392285983066796,0.9591466182478439,0.7063095778483885,0.8742623694961417,0.39128461189287334,0.7203812982296868,0.8206645425580337,0.12963904422979156,0.0028222013170272815,0.041392285983066796,1,68.375,193.0,31.0,74.0,11.0,1.68,4.61,29.0,109.0,7.062,4.4,4.49
Benny LeMay - 57184,2019,0.0425830290295828,0.06851022,0.025927190425182517,0.027170341,0.06749402,0.095835835,4,0.8665456196096233,0.8692691783931004,0.6985928279618702,0.24784384929641398,0.8883340898774399,0.7112323783537972,0.880462079357107,0.842786683107275,0.8988902589395807,0.9246482069904676,0.9546073536087154,0.6908760780753518,0.42033590558329553,0.9310031774852474,0.8042785616750113,0.8881545500762582,0.5653809971777987,0.658513640639699,0.21697684975034046,0.7212891511575125,0.5905583295506128,0.0,0.8284157966409441,0.5525716886663632,0.4443314692425013,0.5653809971777987,0.658513640639699,0,68.125,221.0,29.875,72.5,24.0,1.64,4.75,28.5,112.0,7.134,4.366,4.55
Michael Warren - 55076,2019,0.0820574219677886,0.06823234,-0.013825079366966156,0.0014968769,0.052915253,0.1037534,3,0.9337267362687245,0.7921016795279164,0.669541534271448,0.651838402178847,0.8896958692691784,0.5152341973624375,0.6007031642390759,0.1997533908754624,0.5388409371146733,0.958692691783931,0.740354062641852,0.6246028143440763,0.7957330912392192,0.7916477530640036,0.4260355029585799,0.8764616166751398,0.555032925682032,0.8485418626528692,0.5170222423967318,0.8343168406718112,0.6114389468906037,0.32319564230594644,0.9160236041761235,0.6322257624032772,0.18251143873919676,0.555032925682032,0.8485418626528692,1,69.125,226.0,29.5,71.5,16.0,1.532,4.522,32.5,118.2,7.037999999999999,4.3100000000000005,4.58
Trestan Ebner - 57159,2021,0.02871032897254965,0.0676327,0.03892236855009058,0.06721159,0.08461152,0.12605923,4,0.5301861098502043,0.9900136177939174,0.8365864729913755,0.23150249659555153,0.5510667271901952,0.9636198271941792,0.9768960321446509,0.9833538840937115,0.966707768187423,0.7330912392192465,0.9854743531547889,0.929187471629596,0.5329096686336814,0.813890149795733,0.9808830223031406,0.9552618200305033,0.9651928504233303,0.9388523047977423,0.4802541988197912,0.9668633681343622,0.4180662732637313,0.24738992283250114,0.1257376305038584,0.9103322712790168,0.974580579562786,0.9651928504233303,0.9388523047977423,1,70.75,206.0,29.75,72.5,19.8,1.59,4.43,30.0,114.8,7.244,4.460000000000001,4.5
Larry Rountree - 57308,2020,0.03692911744286478,0.067272596,0.03034347861836493,-0.010865773,0.05536755,0.098105565,4,0.9364502950522016,0.3722197004085338,0.4616432137993645,0.6917839310031775,0.44212437585111214,0.3619827194179172,0.25113008538422904,0.13871763255240444,0.31319358816276205,0.9128461189287336,0.39128461189287334,0.5120290512936905,0.6559237403540626,0.5914661824784385,0.4437869822485207,0.26893746822572445,0.21730950141110067,0.2991533396048918,0.8896958692691784,0.23604176123468,0.4557421697684975,0.7725828415796641,0.3218338629142079,0.3905325443786982,0.33197763091001525,0.21730950141110067,0.2991533396048918,1,70.625,211.0,30.75,73.875,18.8,1.5459999999999998,4.472,34.4,121.6,7.116,4.306,4.54
Israel Abanikanda - 122999,2022,0.0744780655141766,0.06573324,-0.00874482645949673,0.031478666,0.06237509,0.07935623,3,0.8029959146618247,0.7548797094870631,0.4852473899228325,0.7666817975487971,0.5102133454380391,0.53706230104593,0.7197388247112004,0.32983970406905055,0.7367447595561035,0.9364502950522016,0.9160236041761235,0.7766681797548797,0.8402178847026782,0.6954153427144802,0.5812471552116523,0.7097102186070158,0.5653809971777987,0.658513640639699,0.08352246935996369,0.5456196096232411,0.047208352246935995,0.6191556967771221,0.4380390376758965,0.406463359126081,0.7086934417895272,0.5653809971777987,0.658513640639699,1,70.125,216.0,32.0,76.0,18.6,1.53,4.4799999999999995,36.7,122.0,7.1259999999999994,4.368,4.52
