,ID.x,ID.y,similarity
1771,Kam Davis - 183297,Tony Jones - 40498,60.37
1772,Kam Davis - 183297,Justin Henderson - 78560,56.99
1773,Kam Davis - 183297,Ryquell Armstead - 45810,45.88
1774,Kam Davis - 183297,Michael Dyer - 10081,43.97
1775,London Montgomery - 170288,Sam Rogers - 11961,63.54
1776,London Montgomery - 170288,Rushel Shell - 12053,48.95
1777,London Montgomery - 170288,Kenny Hilliard - 9668,48.48
1778,London Montgomery - 170288,Tony Jones - 40498,44.57
1779,London Montgomery - 170288,DeVeon Smith - 45671,43.47
1780,Domonique Thomas - 156226,Isaih Pacheco - 83747,65.94
1781,Domonique Thomas - 156226,Tony Jones - 40498,58.91
1782,Domonique Thomas - 156226,Justin Henderson - 78560,54.27
1783,Domonique Thomas - 156226,Tyrion DavisPrice - 99169,48.01
1784,Domonique Thomas - 156226,John Kelly - 34761,47.99
1785,Fred Robertson - 189826,Isaih Pacheco - 83747,66.02
1786,Fred Robertson - 189826,Tony Jones - 40498,62.62
1787,Fred Robertson - 189826,Justin Henderson - 78560,59.97
1788,Fred Robertson - 189826,John Kelly - 34761,53.9
1789,Fred Robertson - 189826,Michael Dyer - 10081,52.8
1790,Jalen Berger - 129914,Kelvin Taylor - 10845,57.19
1791,Jalen Berger - 129914,Devine Redding - 45841,57.17
1792,Jalen Berger - 129914,Tyrion DavisPrice - 99169,52.14
1793,Jalen Berger - 129914,Braylon Heard - 10293,49.84
1794,Jalen Berger - 129914,Jordan Scarlett - 39258,44.35
1795,Marlon Gunn - 162642,Isaih Pacheco - 83747,65.58
1796,Marlon Gunn - 162642,Tyrion DavisPrice - 99169,53.61
1797,Marlon Gunn - 162642,John Kelly - 34761,52.31
1798,Marlon Gunn - 162642,Tony Jones - 40498,52.19
1799,Marlon Gunn - 162642,Justin Henderson - 78560,51.48
1800,Djouvensky Schlenbaker - 157345,Sam Rogers - 11961,66.74
1801,Djouvensky Schlenbaker - 157345,Rushel Shell - 12053,49.01
1802,Djouvensky Schlenbaker - 157345,Tony Jones - 40498,45.41
1803,Djouvensky Schlenbaker - 157345,Justin Henderson - 78560,43.56
1804,Djouvensky Schlenbaker - 157345,Kenny Hilliard - 9668,43.52
1805,John Gentry - 128379,Isaih Pacheco - 83747,64.63
1806,John Gentry - 128379,Justin Henderson - 78560,57.71
1807,John Gentry - 128379,Tony Jones - 40498,57.7
1808,John Gentry - 128379,Ryquell Armstead - 45810,45.4
1809,John Gentry - 128379,Tyrion DavisPrice - 99169,44.86
1810,Keyon Mozee - 145809,Dominique Brown - 9936,54.71
1811,Keyon Mozee - 145809,Kamryn Pettway - 45919,54.66
1812,Keyon Mozee - 145809,Sam Rogers - 11961,50.52
1813,Keyon Mozee - 145809,Rushel Shell - 12053,35.39
1814,Keyon Mozee - 145809,Sewo Olonilua - 45767,33.87
1815,Yasin Willis - 183381,Tony Jones - 40498,54.79
1816,Yasin Willis - 183381,Justin Henderson - 78560,51.55
1817,Yasin Willis - 183381,Isaih Pacheco - 83747,49.78
1818,Yasin Willis - 183381,Sam Rogers - 11961,47.3
1819,Yasin Willis - 183381,Rushel Shell - 12053,41.68
1820,Jaziun Patterson - 156421,Tony Jones - 40498,49.1
1821,Jaziun Patterson - 156421,Isaih Pacheco - 83747,48.98
1822,Jaziun Patterson - 156421,Justin Henderson - 78560,46.61
1823,Jaziun Patterson - 156421,Sam Rogers - 11961,43.34
1824,Jaziun Patterson - 156421,Ryquell Armstead - 45810,42.33
1825,Vaughn Blue - 174921,Isaih Pacheco - 83747,69.44
1826,Vaughn Blue - 174921,Tony Jones - 40498,61.9
1827,Vaughn Blue - 174921,Justin Henderson - 78560,59.56
1828,Vaughn Blue - 174921,Tyrion DavisPrice - 99169,52.44
1829,Vaughn Blue - 174921,John Kelly - 34761,51.73
1830,James Peoples - 183706,Sam Rogers - 11961,53.61
1831,James Peoples - 183706,DeVeon Smith - 45671,48.29
1832,James Peoples - 183706,Tony Jones - 40498,47.95
1833,James Peoples - 183706,Justin Henderson - 78560,46.56
1834,James Peoples - 183706,Isaih Pacheco - 83747,44.48
1835,Dylan Downing - 128352,Isaih Pacheco - 83747,57.32
1836,Dylan Downing - 128352,Tyrion DavisPrice - 99169,49.17
1837,Dylan Downing - 128352,Tony Jones - 40498,44.03
1838,Dylan Downing - 128352,Justin Henderson - 78560,43.76
1839,Dylan Downing - 128352,Kelvin Taylor - 10845,38.93
1840,Cole Tabb - 188876,Tony Jones - 40498,53.86
1841,Cole Tabb - 188876,Justin Henderson - 78560,50.67
1842,Cole Tabb - 188876,Isaih Pacheco - 83747,50.12
1843,Cole Tabb - 188876,Sam Rogers - 11961,46.13
1844,Cole Tabb - 188876,Ryquell Armstead - 45810,40.57
1845,CaLil Valentine - 183515,Isaih Pacheco - 83747,53.27
1846,CaLil Valentine - 183515,Tony Jones - 40498,51.73
1847,CaLil Valentine - 183515,Justin Henderson - 78560,49.07
1848,CaLil Valentine - 183515,Ryquell Armstead - 45810,43.51
1849,CaLil Valentine - 183515,Sam Rogers - 11961,40.14
1850,Charlie Offerdahl - 146314,Isaih Pacheco - 83747,60.94
1851,Charlie Offerdahl - 146314,Tyrion DavisPrice - 99169,54.88
1852,Charlie Offerdahl - 146314,Tony Jones - 40498,45.5
1853,Charlie Offerdahl - 146314,Justin Henderson - 78560,43.59
1854,Charlie Offerdahl - 146314,Kelvin Taylor - 10845,42.63
1855,Caleb Komolafe - 176513,Sam Rogers - 11961,59.34
1856,Caleb Komolafe - 176513,Tony Jones - 40498,44.13
1857,Caleb Komolafe - 176513,Justin Henderson - 78560,41.82
1858,Caleb Komolafe - 176513,Rushel Shell - 12053,40.19
1859,Caleb Komolafe - 176513,Isaih Pacheco - 83747,37.15
1860,Caleb Ramseur - 172143,Sam Rogers - 11961,60.27
1861,Caleb Ramseur - 172143,Rushel Shell - 12053,50.19
1862,Caleb Ramseur - 172143,Justin Henderson - 78560,49.09
1863,Caleb Ramseur - 172143,Tony Jones - 40498,48.51
1864,Caleb Ramseur - 172143,DeVeon Smith - 45671,43.0
1865,Noah Vaughn - 175443,Isaih Pacheco - 83747,47.83
1866,Noah Vaughn - 175443,Tony Jones - 40498,46.74
1867,Noah Vaughn - 175443,Justin Henderson - 78560,44.08
1868,Noah Vaughn - 175443,Sam Rogers - 11961,43.77
1869,Noah Vaughn - 175443,DeVeon Smith - 45671,41.72
1870,Daba Fofana - 144305,Sam Rogers - 11961,38.99
1871,Daba Fofana - 144305,Joey Iosefa - 9664,38.07
1872,Daba Fofana - 144305,Dominique Brown - 9936,32.7
1873,Daba Fofana - 144305,Kamryn Pettway - 45919,31.23
1874,Daba Fofana - 144305,Chris Warren - 35977,16.72
1875,Jaiden Credle - 158060,Sam Rogers - 11961,61.72
1876,Jaiden Credle - 158060,Kamryn Pettway - 45919,50.8
1877,Jaiden Credle - 158060,Dominique Brown - 9936,48.67
1878,Jaiden Credle - 158060,Rushel Shell - 12053,40.12
1879,Jaiden Credle - 158060,Tra Carson - 11104,34.45
1880,Jacqez Barksdale - 176082,Sam Rogers - 11961,41.5
1881,Jacqez Barksdale - 176082,Dominique Brown - 9936,32.36
1882,Jacqez Barksdale - 176082,Kamryn Pettway - 45919,28.47
1883,Jacqez Barksdale - 176082,Sewo Olonilua - 45767,16.64
1884,Jacqez Barksdale - 176082,Rushel Shell - 12053,8.84
1885,JMarion Burnette - 190802,Sam Rogers - 11961,59.28
1886,JMarion Burnette - 190802,Tony Jones - 40498,43.45
1887,JMarion Burnette - 190802,DeVeon Smith - 45671,42.31
1888,JMarion Burnette - 190802,Rushel Shell - 12053,41.57
1889,JMarion Burnette - 190802,Justin Henderson - 78560,40.78
1890,Mike Mitchell - 176656,Isaih Pacheco - 83747,49.06
1891,Mike Mitchell - 176656,Tony Jones - 40498,44.77
1892,Mike Mitchell - 176656,Justin Henderson - 78560,43.58
1893,Mike Mitchell - 176656,Sam Rogers - 11961,34.73
1894,Mike Mitchell - 176656,Ryquell Armstead - 45810,34.22
1895,Ezell Jolly - 175641,Sam Rogers - 11961,86.94
1896,Ezell Jolly - 175641,Rushel Shell - 12053,30.33
1897,Ezell Jolly - 175641,Kamryn Pettway - 45919,28.24
1898,Ezell Jolly - 175641,Kenny Hilliard - 9668,25.49
1899,Ezell Jolly - 175641,Dominique Brown - 9936,24.45
1900,Jamari Ferrell - 71409,Isaih Pacheco - 83747,45.08
1901,Jamari Ferrell - 71409,Tony Jones - 40498,42.42
1902,Jamari Ferrell - 71409,Justin Henderson - 78560,41.14
1903,Jamari Ferrell - 71409,Sam Rogers - 11961,40.9
1904,Jamari Ferrell - 71409,Ryquell Armstead - 45810,34.59
1905,Chris Davis - 188861,Sam Rogers - 11961,68.39
1906,Chris Davis - 188861,Rushel Shell - 12053,36.79
1907,Chris Davis - 188861,Tony Jones - 40498,34.51
1908,Chris Davis - 188861,Justin Henderson - 78560,32.07
1909,Chris Davis - 188861,Kenny Hilliard - 9668,27.65
1910,Andrew Paul - 124736,Chris Warren - 35977,30.34
1911,Andrew Paul - 124736,Joey Iosefa - 9664,21.84
1912,Andrew Paul - 124736,Dominique Brown - 9936,9.94
1913,Andrew Paul - 124736,Sam Rogers - 11961,6.65
1914,Andrew Paul - 124736,Kamryn Pettway - 45919,4.9
1915,Sam Scott - 150701,Sam Rogers - 11961,42.07
1916,Sam Scott - 150701,Dominique Brown - 9936,38.04
1917,Sam Scott - 150701,Kamryn Pettway - 45919,34.53
1918,Sam Scott - 150701,Sewo Olonilua - 45767,22.39
1919,Sam Scott - 150701,Rushel Shell - 12053,14.21
1920,Tariq Sims - 145353,Isaih Pacheco - 83747,57.42
1921,Tariq Sims - 145353,Tyrion DavisPrice - 99169,53.6
1922,Tariq Sims - 145353,Tony Jones - 40498,43.46
1923,Tariq Sims - 145353,Justin Henderson - 78560,42.41
1924,Tariq Sims - 145353,Kelvin Taylor - 10845,41.12
1925,Christian Washington - 163362,Sam Rogers - 11961,49.77
1926,Christian Washington - 163362,Dominique Brown - 9936,45.71
1927,Christian Washington - 163362,Kamryn Pettway - 45919,44.38
1928,Christian Washington - 163362,Sewo Olonilua - 45767,28.63
1929,Christian Washington - 163362,Rushel Shell - 12053,26.47
1930,Owen Allen - 127306,Sam Rogers - 11961,68.69
1931,Owen Allen - 127306,Dominique Brown - 9936,21.61
1932,Owen Allen - 127306,Kamryn Pettway - 45919,21.38
1933,Owen Allen - 127306,Kenny Hilliard - 9668,10.38
1934,Owen Allen - 127306,Rushel Shell - 12053,9.35
1935,Sevaughn Clark - 99159,Isaih Pacheco - 83747,49.0
1936,Sevaughn Clark - 99159,Tony Jones - 40498,43.71
1937,Sevaughn Clark - 99159,Justin Henderson - 78560,41.98
1938,Sevaughn Clark - 99159,Tyrion DavisPrice - 99169,33.29
1939,Sevaughn Clark - 99159,John Kelly - 34761,33.23
1940,Jordan Marshall - 190837,Isaih Pacheco - 83747,45.86
1941,Jordan Marshall - 190837,Tyrion DavisPrice - 99169,38.19
1942,Jordan Marshall - 190837,Justin Henderson - 78560,35.45
1943,Jordan Marshall - 190837,Tony Jones - 40498,34.96
1944,Jordan Marshall - 190837,Ryquell Armstead - 45810,30.16
1945,DJ McKinney - 175620,Sam Rogers - 11961,79.88
1946,DJ McKinney - 175620,Rushel Shell - 12053,44.99
1947,DJ McKinney - 175620,Kenny Hilliard - 9668,43.03
1948,DJ McKinney - 175620,DeVeon Smith - 45671,42.24
1949,DJ McKinney - 175620,Justin Henderson - 78560,31.09
1950,Benjamin Hall - 174038,Isaih Pacheco - 83747,46.42
1951,Benjamin Hall - 174038,Tyrion DavisPrice - 99169,41.61
1952,Benjamin Hall - 174038,Kelvin Taylor - 10845,34.06
1953,Benjamin Hall - 174038,Tony Jones - 40498,31.95
1954,Benjamin Hall - 174038,Justin Henderson - 78560,31.4
1955,Taylor Tatum - 188782,Sam Rogers - 11961,64.43
1956,Taylor Tatum - 188782,Kenny Hilliard - 9668,47.65
1957,Taylor Tatum - 188782,Rushel Shell - 12053,45.11
1958,Taylor Tatum - 188782,DeVeon Smith - 45671,44.63
1959,Taylor Tatum - 188782,Tony Jones - 40498,41.41
1960,Shomari Lawrence - 141839,Sam Rogers - 11961,58.92
1961,Shomari Lawrence - 141839,Kamryn Pettway - 45919,37.95
1962,Shomari Lawrence - 141839,Dominique Brown - 9936,37.7
1963,Shomari Lawrence - 141839,Rushel Shell - 12053,24.48
1964,Shomari Lawrence - 141839,Sewo Olonilua - 45767,20.06
1965,Terron Kellman - 158048,Isaih Pacheco - 83747,39.55
1966,Terron Kellman - 158048,Sam Rogers - 11961,37.21
1967,Terron Kellman - 158048,Tony Jones - 40498,34.74
1968,Terron Kellman - 158048,Justin Henderson - 78560,34.58
1969,Terron Kellman - 158048,DeVeon Smith - 45671,33.74
1970,Curtis Douglas - 176095,Sam Rogers - 11961,44.54
1971,Curtis Douglas - 176095,Isaih Pacheco - 83747,30.03
1972,Curtis Douglas - 176095,Tony Jones - 40498,28.13
1973,Curtis Douglas - 176095,Justin Henderson - 78560,26.28
1974,Curtis Douglas - 176095,DeVeon Smith - 45671,25.79
1975,Jabari Bates - 157835,Sam Rogers - 11961,31.19
1976,Jabari Bates - 157835,Dominique Brown - 9936,14.98
1977,Jabari Bates - 157835,Kamryn Pettway - 45919,12.78
1978,Jabari Bates - 157835,Chris Warren - 35977,11.77
1979,Jabari Bates - 157835,Joey Iosefa - 9664,11.15
1980,Simeon Price - 146843,Tyrion DavisPrice - 99169,39.37
1981,Simeon Price - 146843,Isaih Pacheco - 83747,37.46
1982,Simeon Price - 146843,Kelvin Taylor - 10845,33.69
1983,Simeon Price - 146843,Tony Jones - 40498,21.73
1984,Simeon Price - 146843,Justin Henderson - 78560,21.24
1985,Duncan Brune - 184113,Sam Rogers - 11961,46.01
1986,Duncan Brune - 184113,Isaih Pacheco - 83747,40.62
1987,Duncan Brune - 184113,DeVeon Smith - 45671,39.84
1988,Duncan Brune - 184113,Tony Jones - 40498,39.29
1989,Duncan Brune - 184113,Justin Henderson - 78560,38.58
1990,Tyler Purdy - 101842,Sam Rogers - 11961,71.66
1991,Tyler Purdy - 101842,DeVeon Smith - 45671,46.63
1992,Tyler Purdy - 101842,Kenny Hilliard - 9668,45.35
1993,Tyler Purdy - 101842,Rushel Shell - 12053,37.56
1994,Tyler Purdy - 101842,Ryquell Armstead - 45810,28.41
1995,Jake Rendina - 171009,Sam Rogers - 11961,62.16
1996,Jake Rendina - 171009,DeVeon Smith - 45671,34.86
1997,Jake Rendina - 171009,Kenny Hilliard - 9668,32.99
1998,Jake Rendina - 171009,Tony Jones - 40498,31.69
1999,Jake Rendina - 171009,Justin Henderson - 78560,30.98
2000,Joquez Smith - 173281,Sam Rogers - 11961,40.03
2001,Joquez Smith - 173281,Isaih Pacheco - 83747,39.13
2002,Joquez Smith - 173281,Tony Jones - 40498,36.5
2003,Joquez Smith - 173281,Justin Henderson - 78560,34.57
2004,Joquez Smith - 173281,DeVeon Smith - 45671,30.88
2005,Devin Green - 188487,Sam Rogers - 11961,62.12
2006,Devin Green - 188487,DeVeon Smith - 45671,35.74
2007,Devin Green - 188487,Kenny Hilliard - 9668,33.33
2008,Devin Green - 188487,Tony Jones - 40498,29.84
2009,Devin Green - 188487,Rushel Shell - 12053,29.6
2010,Terrence Gist - 173865,Sam Rogers - 11961,37.28
2011,Terrence Gist - 173865,Isaih Pacheco - 83747,23.39
2012,Terrence Gist - 173865,DeVeon Smith - 45671,19.2
2013,Terrence Gist - 173865,Justin Henderson - 78560,18.4
2014,Terrence Gist - 173865,Tony Jones - 40498,18.37
2015,Lloyd Avant - 190713,Sam Rogers - 11961,39.87
2016,Lloyd Avant - 190713,Isaih Pacheco - 83747,36.37
2017,Lloyd Avant - 190713,Tony Jones - 40498,34.35
2018,Lloyd Avant - 190713,Justin Henderson - 78560,32.63
2019,Lloyd Avant - 190713,Ryquell Armstead - 45810,26.37
2020,Enoch Nawahine - 97303,Sam Rogers - 11961,44.49
2021,Enoch Nawahine - 97303,Isaih Pacheco - 83747,29.35
2022,Enoch Nawahine - 97303,Tony Jones - 40498,27.32
2023,Enoch Nawahine - 97303,Justin Henderson - 78560,26.74
2024,Enoch Nawahine - 97303,DeVeon Smith - 45671,23.07
2025,Lamar Radcliffe - 188843,Sam Rogers - 11961,65.91
2026,Lamar Radcliffe - 188843,Kamryn Pettway - 45919,19.28
2027,Lamar Radcliffe - 188843,Dominique Brown - 9936,19.09
2028,Lamar Radcliffe - 188843,Rushel Shell - 12053,9.07
2029,Lamar Radcliffe - 188843,Kenny Hilliard - 9668,3.02
2030,Bryson Donnell - 157328,Sam Rogers - 11961,62.17
2031,Bryson Donnell - 157328,Dominique Brown - 9936,11.84
2032,Bryson Donnell - 157328,Kamryn Pettway - 45919,11.55
2033,Bryson Donnell - 157328,Kenny Hilliard - 9668,1.04
2034,Bryson Donnell - 157328,Rushel Shell - 12053,0.0
2035,Ayden Harris - 184075,Sam Rogers - 11961,65.23
2036,Ayden Harris - 184075,Kamryn Pettway - 45919,16.84
2037,Ayden Harris - 184075,Dominique Brown - 9936,16.67
2038,Ayden Harris - 184075,Rushel Shell - 12053,7.03
2039,Ayden Harris - 184075,Kenny Hilliard - 9668,1.41
