ID.x,Seasons,Attempts,ForcedMissedTackleRate,ExplosiveRate,TDP,YardsAfterContact,YPRR,WAR,RushWAR,RecWAR,best_Attempts,best_ForcedMissedTackleRate,best_ExplosiveRate,best_TDP,best_YardsAfterContact,best_YPRR,best_WAR,best_RushWAR,best_RecWAR,worst_Attempts,worst_ForcedMissedTackleRate,worst_ExplosiveRate,worst_TDP,worst_YardsAfterContact,worst_YPRR,worst_WAR,worst_RushWAR,worst_RecWAR,Strength_Power 5,ht_in,wt,arm_in,wing_in,c_reps,c_10y,c_40y,c_vj_in,c_bj_in,c_3c,c_ss20,est_40y
Benny Snell - 45954,3,0.9877439854743532,0.44530186109850206,0.628234226055379,0.8492964139809351,0.8388561053109397,0.39881764438381084,0.7780010045203415,0.44882860665844637,0.6214549938347719,0.9800272355878348,0.5038583749432592,0.5905583295506128,0.7267362687244666,0.8402178847026782,0.3695949021392808,0.8449415353329944,0.5117591721542804,0.7591721542803387,0.9650476622787109,0.4820699046754426,0.7063095778483885,0.8365864729913755,0.8107126645483431,0.460172963131543,0.3879003558718861,0.5117591721542804,0.7591721542803387,1,70.375,224.0,31.0,74.25,16.0,1.55,4.66,29.5,119.0,7.07,4.33,4.548
Bhayshul Tuten - 150568,2,0.9241942805265547,0.9745801180208806,0.8175215615070358,0.879255560599183,0.9464366772582842,0.43838108231014095,0.2732295328980412,0.06165228113440197,0.3310727496917386,0.8179754879709487,0.9450748978665456,0.7684975034044484,0.8329550612800726,0.9142078983204721,0.48930359581247157,0.684799186578546,0.39040451552210725,0.5625587958607714,0.9582387653200182,0.970494779845665,0.8061733999092147,0.8515660463004994,0.9310031774852474,0.406463359126081,0.06761565836298933,0.39040451552210725,0.5625587958607714,1,69.25,206.0,29.5,72.875,22.0,1.49,4.32,40.5,130.0,6.924000000000001,4.41,4.35
Bijan Robinson - 123126,3,0.9255560599182933,0.982296867907399,0.8216068996822514,0.7553336359509759,0.9854743531547889,0.8681218735788995,0.9713711702661979,0.8668310727496917,0.9605425400739828,0.9550612800726282,0.9541534271448026,0.8588288697231049,0.7026781661370858,0.9963685882886972,0.7938097405553027,0.9791560752414845,0.8579492003762935,0.9708372530573848,0.7666817975487971,0.9750340444847935,0.7485247389922832,0.758057194734453,0.9546073536087154,0.889849795175239,0.936451448906965,0.8579492003762935,0.9708372530573848,1,71.0,215.0,31.125,74.75,19.4,1.52,4.46,37.0,124.0,7.017999999999999,4.254,4.42
Bill Jackson - 144448,3,0.37766681797548796,0.7980027235587834,0.5433499773036768,0.0817067635043123,0.8147980027235587,0.4211005002273761,0.7950778503264692,0.8995067817509248,0.813193588162762,0.48161597821152974,0.8157058556513844,0.7299137539718565,0.08896958692691784,0.8016341352700862,0.5657715065999089,0.7905439755973563,0.5653809971777987,0.658513640639699,0.1307308216068997,0.6831593281888334,0.42941443486155245,0.0,0.796187017703132,0.15293582157487484,0.5765124555160143,0.5653809971777987,0.658513640639699,0,69.975,216.6,30.75,74.025,17.8,1.5639999999999998,4.5840000000000005,33.6,118.8,7.016,4.303999999999999,4.542
Billy Lucas - 109083,2,0.7535179300953245,0.3604176123467998,0.7621425329096686,0.5991829323649569,0.47889241942805266,0.40063665302410184,0.24359618282270215,0.4087546239210851,0.3033292231812577,0.625510667271902,0.2850658193372674,0.6627326373127553,0.48252383113935543,0.3831139355424421,0.29904415111515703,0.18556176919166242,0.28033866415804326,0.25870178739416744,0.8629142078983205,0.5338175215615071,0.8093508851566046,0.7072174307762142,0.6146164321379937,0.593536640873919,0.4677173360447382,0.28033866415804326,0.25870178739416744,0,69.8,218.4,30.75,73.725,23.4,1.6,4.606,33.9,118.0,7.242,4.3420000000000005,4.58
Blake Corum - 129574,4,0.9064911484339537,0.7480708125283704,0.31638674534725375,0.9446209714026328,0.4625510667271902,0.7917235106866758,0.9477649422400803,0.8477188655980271,0.9611590628853267,0.9555152065365411,0.9282796187017703,0.5283704039945529,0.9459827507943713,0.7807535179300953,0.9399180700955849,0.9567869852567361,0.5653809971777987,0.658513640639699,0.029505220154335,0.24375851112119837,0.05447117566954154,0.9282796187017703,0.070812528370404,0.5466545289030497,0.7132689374682257,0.5653809971777987,0.658513640639699,1,67.75,205.0,28.875,70.125,27.0,1.58,4.53,35.5,117.6,6.82,4.12,4.42
Bo Scarbrough - 45731,2,0.7793917385383567,0.6836132546527462,0.8039037675896504,0.9178393100317749,0.9137539718565593,0.4552069122328331,0.7508789552988449,0.6387176325524044,0.6411837237977805,0.6309577848388561,0.7830231502496595,0.7998184294144348,0.88197911938266,0.9564230594643668,0.5293582157487483,0.6970005083884088,0.665098777046096,0.6095954844778928,0.8860644575578757,0.5006808896958693,0.7358147980027235,0.891057648660917,0.6976849750340445,0.38233955393718705,0.7295373665480427,0.665098777046096,0.6095954844778928,1,73.375,228.0,33.5,80.375,14.0,1.65,4.52,40.0,129.0,6.981999999999999,4.34,4.568
Braedon Sloan - 150238,1,0.8683613254652747,0.45301861098502044,0.09441670449387199,0.2401270994098956,0.3359055832955061,0.8353797180536607,0.9246609743847313,0.8840937114673243,0.8828606658446363,0.7330912392192465,0.33499773036768044,0.07762142532909669,0.18338629142078983,0.24148887880163414,0.6923076923076923,0.8108795119471276,0.7525870178739417,0.7365945437441204,0.9282796187017703,0.6209714026327735,0.21606899682251476,0.4643667725828416,0.5497049477984567,0.8912152935821575,0.9664463650228775,0.7525870178739417,0.7365945437441204,0,70.225,212.6,30.801,74.401,19.0,1.6320000000000001,4.666,35.0,117.4,7.15,4.2780000000000005,4.542
Braelon Allen - 145159,3,0.9559691330004539,0.7489786654561961,0.5338175215615071,0.7821152973218338,0.8869723104857014,0.44747612551159616,0.7026619789050729,0.26633785450061653,0.6448828606658447,0.9210167952791648,0.7308216068996822,0.6441216522923287,0.6554698138901498,0.9273717657739446,0.38416021847974513,0.6837824097610574,0.44590780809031044,0.6425211665098777,0.9614162505674081,0.7730367680435769,0.39627780299591464,0.7807535179300953,0.6840671811166591,0.5466545289030497,0.6827656329435688,0.44590780809031044,0.6425211665098777,1,73.25,235.0,31.25,76.25,26.0,1.562,4.672,32.0,117.0,7.290000000000001,4.306,4.46
Brandon Campbell - 146414,2,0.5047662278710849,0.30367680435769406,0.13617793917385385,0.5787562414888788,0.21788470267816615,0.7471577989995453,0.42692114515318935,0.13255240443896424,0.18064118372379778,0.4770767135724013,0.43032228778937814,0.12437585111211984,0.41307308216068994,0.31729459827507944,0.7132453345471097,0.594306049822064,0.5653809971777987,0.658513640639699,0.6082614616432138,0.19745801180208805,0.253744893327281,0.7362687244666364,0.17703132092600998,0.7105143377332727,0.298932384341637,0.5653809971777987,0.658513640639699,1,71.101,222.4,31.225,74.951,19.6,1.642,4.675999999999999,31.8,114.2,7.124,4.324,4.578000000000001
Brandon Chatman - 162541,2,0.21561507035860192,0.6981389014979573,0.6486609169314571,0.32047208352246936,0.10485701316386746,0.9213278763074124,0.8096433952787544,0.9106041923551171,0.5819975339087546,0.21561507035860192,0.5792101679527917,0.7984566500226963,0.6250567408079891,0.15388107126645484,0.834319526627219,0.7900355871886121,0.8908748824082785,0.5475070555032926,0.33499773036768044,0.7984566500226963,0.4126191556967771,0.0,0.10122560145256468,0.9449248975876194,0.7092018301982714,0.8908748824082785,0.5475070555032926,0,69.4,205.8,30.901,73.127,15.6,1.554,4.506,33.8,118.8,7.1899999999999995,4.294,4.5
Brandon High - 174095,1,0.6132546527462551,0.7299137539718565,0.153427144802542,0.9550612800726282,0.418974126191557,0.30877671668940426,0.8046207935710699,0.6757090012330457,0.747842170160296,0.4888788016341353,0.5873808443032229,0.11847480708125284,0.8679073990013618,0.29641398093508853,0.22303140646335912,0.621250635485511,0.43273753527751646,0.5465663217309501,0.7925556059918293,0.831593281888334,0.31230140717203814,0.9673172945982751,0.6236949614162506,0.5207100591715976,0.9064565327910523,0.43273753527751646,0.5465663217309501,0,72.65,244.0,31.9,77.0,20.8,1.656,4.748,33.6,117.0,7.168000000000001,4.299999999999999,4.558
Brandon Ross - 10984,2,0.7489786654561961,0.34316840671811166,0.7930095324557421,0.699046754425783,0.2991375397185656,0.4220100045475216,0.01607232546459066,0.11097410604192355,0.030826140567200986,0.7330912392192465,0.26600090785292785,0.775760326827054,0.5787562414888788,0.39446209714026326,0.6208466090122895,0.04829689883070666,0.17591721542803387,0.11006585136406397,0.7607807535179301,0.5270086246028144,0.7557875624148888,0.7621425329096686,0.2746255106672719,0.20345926263086025,0.021352313167259787,0.17591721542803387,0.11006585136406397,1,72.0,186.0,31.0,71.25,15.2,1.566,4.5120000000000005,34.9,118.6,6.944,4.2379999999999995,4.4
Brandon Thomas - 121788,4,0.4693599636858829,0.7898320472083522,0.3091239219246482,0.9936450295052202,0.7880163413527008,0.2514779445202365,0.2882973380210949,0.3594327990135635,0.2928483353884094,0.5923740354062642,0.9691330004539265,0.7217430776214253,0.9963685882886972,0.9532455742169769,0.3299954483386436,0.2780884595831215,0.5653809971777987,0.658513640639699,0.4144348615524285,0.29868361325465276,0.07035860190649115,0.911484339536995,0.3109396277802996,0.2594446973145198,0.3335027961362481,0.5653809971777987,0.658513640639699,0,70.775,212.4,30.45,74.125,19.6,1.5699999999999998,4.53,33.4,119.8,7.006,4.218,4.504
Brandon Wilds - 11057,2,0.7358147980027235,0.4811620517476169,0.616432137993645,0.30549251021334545,0.24648206990467544,0.772169167803547,0.06378704168759418,0.05672009864364982,0.15536374845869297,0.625510667271902,0.42850658193372676,0.513390830685429,0.30276895142986837,0.21289151157512484,0.6604460628129267,0.07727503812913065,0.06773283160865474,0.18156161806208843,0.8374943259192011,0.5551520653654108,0.6963231956423059,0.415796640944167,0.38946890603722195,0.8161128812016386,0.15353329944077276,0.06773283160865474,0.18156161806208843,1,72.75,220.0,32.0,77.25,21.0,1.53,4.54,36.5,118.0,7.08,4.33,4.555999999999999
Branson Robinson - 163749,2,0.24421243758511121,0.693145710394916,0.3604176123467998,0.9437131184748071,0.2555605991829324,0.3706230104592997,0.5956805625313912,0.5110974106041923,0.6270036991368682,0.34997730367680435,0.7830231502496595,0.48070812528370405,0.9745801180208806,0.3554244212437585,0.595357305416477,0.4626334519572954,0.5653809971777987,0.658513640639699,0.0,0.5383567862006355,0.2637312755333636,0.7376305038583749,0.2115297321833863,0.1570323167956304,0.7163192679206914,0.5653809971777987,0.658513640639699,1,71.95,223.2,31.15,75.025,19.4,1.6060000000000003,4.638,32.9,116.0,6.938000000000001,4.246,4.522
Brashard Smith - 143951,1,0.9791193826600091,0.7762142532909668,0.699046754425783,0.790285973672265,0.746255106672719,0.8949522510231923,0.9994977398292315,0.998766954377312,0.9993834771886559,0.9246482069904676,0.6305038583749433,0.5129369042215162,0.5864729913753972,0.5628688152519292,0.7869822485207101,0.9938993390950687,0.9868297271872061,0.9905926622765757,0.9877439854743532,0.8629142078983205,0.8175215615070358,0.8688152519291875,0.8465728551974581,0.9276285844333182,1.0,0.9868297271872061,0.9905926622765757,0,69.875,194.0,30.5,74.0,15.8,1.58,4.39,32.5,117.0,7.1,4.316,4.49
Braydon Bennett - 122318,3,0.6500226963231956,0.952791647753064,0.9464366772582842,0.9319110304130731,0.8828869723104857,0.9386084583901774,0.8739326971371171,0.7700369913686806,0.8008631319358817,0.6604630049931911,0.9718565592374036,0.9931911030413073,0.9164775306400363,0.8869723104857014,0.9626763768775604,0.8698525673614642,0.9275634995296331,0.8146754468485419,0.669541534271448,0.8447571493418067,0.8261461643213799,0.8343168406718112,0.7040399455288243,0.8297678652708238,0.2470767666497204,0.9275634995296331,0.8146754468485419,0,70.275,211.4,30.6,74.475,16.2,1.578,4.542,34.0,119.6,7.114,4.282000000000001,4.504
Braylen Russell - 184393,1,0.4144348615524285,0.30276895142986837,0.6858828869723105,0.5696777122106219,0.4593735814798003,0.14279217826284674,0.23254645906579607,0.42231812577065353,0.33415536374845867,0.34679981842941443,0.23195642305946437,0.49931911030413073,0.3917385383567862,0.32228778937812075,0.11834319526627218,0.15149974580579562,0.2558795860771402,0.264346190028222,0.6350431230140717,0.4725374489332728,0.8107126645483431,0.7467090331366318,0.6545619609623241,0.325898953117888,0.49771225216065074,0.2558795860771402,0.264346190028222,1,70.575,217.6,30.875,74.05,23.6,1.568,4.4959999999999996,32.1,116.4,7.226000000000001,4.328,4.569999999999999
Braylon Heard - 10293,1,0.4702678166137086,0.135724012709941,0.21516114389468907,0.7103949160236042,0.10894235133908307,0.30877671668940426,0.0045203415369161224,0.030826140567200986,0.005548705302096177,0.37675896504766226,0.11257376305038584,0.15978211529732184,0.5034044484793464,0.09305492510213345,0.22303140646335912,0.0035587188612099642,0.03198494825964252,0.005644402634054563,0.6849750340444848,0.25102133454380393,0.3881071266454834,0.8261461643213799,0.22696323195642307,0.5207100591715976,0.015251652262328419,0.03198494825964252,0.005644402634054563,1,69.625,198.0,30.25,72.25,19.0,1.63,4.63,30.5,116.0,7.19,4.4,4.446
Breece Hall - 97636,3,0.9841125737630504,0.879255560599183,0.6441216522923287,0.8642759872900591,0.7008624602814344,0.6648476580263756,0.9874434957307886,0.9161528976572133,0.9808877928483354,0.9750340444847935,0.8511121198365865,0.5247389922832502,0.811166591012256,0.6890603722197004,0.5862539827036869,0.9913573970513472,0.9501411100658513,0.9887111947318908,0.9627780299591466,0.8456650022696324,0.7294598275079437,0.7871084884248751,0.6300499319110304,0.6540737369139736,0.9603457041179461,0.9501411100658513,0.9887111947318908,1,71.25,217.0,31.25,75.875,21.4,1.54,4.39,40.0,126.0,7.010000000000001,4.182,4.57
Brenden Knox - 57287,3,0.9310031774852474,0.5347253744893328,0.6899682251475261,0.548797094870631,0.7771221062187925,0.49022282855843563,0.7036664992466097,0.44944512946979037,0.6325524044389642,0.9659555152065366,0.5265546981389015,0.7911938266000907,0.436677258284158,0.8347707671357241,0.47928994082840237,0.6497203863751907,0.4590780809031044,0.5315145813734713,0.8007262823422605,0.4593735814798003,0.5047662278710849,0.7081252837040399,0.7090331366318656,0.3732362312243969,0.6115912557193696,0.4590780809031044,0.5315145813734713,0,70.75,215.0,31.25,74.375,17.6,1.538,4.486000000000001,35.5,122.0,7.106,4.358,4.59
Brian Herrien - 41129,4,0.43213799364502953,0.2982296867907399,0.7067635043123014,0.5823876532001816,0.7212891511575125,0.3974533879035925,0.7378201908588649,0.9099876695437731,0.8649815043156597,0.5306400363141172,0.289151157512483,0.9373581479800273,0.5787562414888788,0.6386745347253745,0.6326809285389167,0.7890188103711235,0.5653809971777987,0.658513640639699,0.46799818429414436,0.33227417158420336,0.28370403994552884,0.289151157512483,0.7825692237857467,0.14474283113336367,0.646670055922725,0.5653809971777987,0.658513640639699,1,71.125,209.0,29.75,73.75,18.0,1.56,4.62,38.5,126.0,7.12,4.4,4.54
Brian Hill - 11911,3,0.9900136177939174,0.2882433045846573,0.622333182024512,0.536995006808897,0.44212437585111214,0.8321964529331515,0.40783525866398795,0.31442663378545005,0.42231812577065353,0.9981842941443486,0.30367680435769406,0.6949614162505674,0.6182478438492964,0.48252383113935543,0.9344560764679107,0.7295373665480427,0.5512699905926622,0.6368767638758231,0.9201089423513391,0.36586472991375396,0.6495687698592828,0.3118474807081253,0.3753971856559237,0.3568502503413746,0.29486527707168275,0.5512699905926622,0.6368767638758231,0,73.0,219.0,31.38,75.13,15.0,1.53,4.54,34.0,125.0,7.03,4.32,4.564
Brian Robinson - 57120,4,0.8007262823422605,0.657739446209714,0.5819337267362688,0.6572855197458012,0.7444394008170676,0.3974533879035925,0.8347564038171773,0.5505548705302096,0.8242909987669543,0.9677712210621879,0.7775760326827054,0.5356332274171585,0.6527462551066727,0.8433953699500681,0.6977696859353664,0.9115404168784952,0.5653809971777987,0.658513640639699,0.5991829323649569,0.4380390376758965,0.525192918747163,0.5524285065819338,0.6840671811166591,0.023668639053254437,0.5424504321301474,0.5653809971777987,0.658513640639699,1,73.625,225.0,31.875,76.375,18.8,1.59,4.53,30.0,119.0,7.12,4.343999999999999,4.58
Bryan Jackson - 183621,1,0.1316386745347254,0.10485701316386746,0.9210167952791648,0.25510667271901954,0.47389922832501136,0.008640291041382447,0.3676544450025113,0.5110974106041923,0.6270036991368682,0.12392192464820699,0.08851566046300499,0.8075351793009532,0.19155696777122105,0.3336359509759419,0.007737824305871643,0.22724961870869345,0.5653809971777987,0.658513640639699,0.2573763050385838,0.2029051293690422,0.9455288243304585,0.48660916931457104,0.6677258284157966,0.023668639053254437,0.6029486527707169,0.5653809971777987,0.658513640639699,1,71.35,215.2,31.2,75.225,20.0,1.584,4.552,33.6,119.8,7.162000000000001,4.298,4.53
Bryce Duke - 157656,1,0.23694961416250568,0.4666364049024058,0.9237403540626419,0.0,0.8933272809804812,0.6593906321055025,0.19487694625816174,0.5110974106041923,0.6270036991368682,0.20880617339990923,0.3445301861098502,0.8116205174761688,0.0,0.7557875624148888,0.47928994082840237,0.13014743263853584,0.5653809971777987,0.658513640639699,0.4144348615524285,0.6350431230140717,0.946890603722197,0.0,0.9341806627326373,0.7897132453345471,0.45043213014743266,0.5653809971777987,0.658513640639699,0,69.175,204.8,30.825,74.7,20.0,1.56,4.5,32.5,119.2,7.148000000000001,4.304,4.4879999999999995
Bryce Love - 38396,4,0.8424875170222424,0.9487063095778484,0.9019518837948253,0.6690876078075352,0.9568769859282796,0.952705775352433,0.8643897538925164,0.5832305795314426,0.8057953144266338,0.9614162505674081,0.9922832501134816,0.9446209714026328,0.7308216068996822,0.94416704493872,0.997269003186163,0.7641077783426538,0.5653809971777987,0.658513640639699,0.106218792555606,0.905583295506128,0.631411711302769,0.4666364049024058,0.9010440308669996,0.3987255348202094,0.9028978139298424,0.5653809971777987,0.658513640639699,1,68.875,200.0,29.375,72.875,18.0,1.598,4.552,33.9,118.4,7.146000000000001,4.354000000000001,4.43
Bryson Donelson - 191080,1,0.5079437131184749,0.6790739900136178,0.9423513390830686,0.44893327280980483,0.9804811620517476,0.4038199181446112,0.09542943244600703,0.04192355117139334,0.18310727496917387,0.40308669995460733,0.5347253744893328,0.8502042669087608,0.3100317748524739,0.9346345891965502,0.29449248975876197,0.06507371631926792,0.04045155221072436,0.15428033866415805,0.7081252837040399,0.7980027235587834,0.9555152065365411,0.6663640490240581,0.9854743531547889,0.6108329540282204,0.2918149466192171,0.04045155221072436,0.15428033866415805,0,69.875,210.6,30.951,74.201,19.2,1.562,4.531999999999999,34.1,118.4,7.126,4.262,4.504
Bryson Donnell - 157328,1,0.1316386745347254,0.6999546073536087,0.33318202451202905,0.0,0.45029505220154337,0.08003638017280582,0.3028628829733802,0.5110974106041923,0.6270036991368682,0.12392192464820699,0.5506128007262824,0.23059464366772583,0.0,0.31729459827507944,0.07373691397360037,0.19267920691408236,0.5653809971777987,0.658513640639699,0.2573763050385838,0.8102587380844303,0.525192918747163,0.0,0.6509305492510213,0.1843422849340009,0.5632943568886629,0.5653809971777987,0.658513640639699,0,71.925,237.6,31.45,74.826,21.4,1.5719999999999998,4.553999999999999,30.8,115.2,7.208,4.403999999999999,4.598
